Id,Sales
1,3933.4605797194336
2,7274.28955951293
3,8907.279358646427
4,7545.72301112362
5,7462.210369217382
6,5716.694554277528
7,7445.040258060161
8,7915.367978628628
9,5038.998824774973
10,6076.94932648222
11,6811.910921146802
12,8428.143451394404
13,7132.496077873563
14,8982.430234862013
15,5727.206677853807
16,4753.922464973517
17,5471.648625741461
18,9822.680055177503
19,10784.540202815513
20,9813.644482354297
21,8391.210883793874
22,4601.525327478558
23,5710.040170260119
24,4706.187950802854
25,7872.5859074852015
26,11005.911284715165
27,8867.002493118587
28,5653.106692961497
29,5455.07697423228
30,3805.3433760176395
31,5749.605928361879
32,10663.610816131668
33,6661.835867565234
34,5075.310638488147
35,5322.803881821346
36,7746.09543924121
37,3667.5856936375108
38,7205.295860882307
39,4046.248832130371
40,6483.456037653962
41,6527.435747770389
42,5583.818603915855
43,7222.1932774525285
44,7118.481581487304
45,4930.662713564086
46,7061.87588095777
47,6933.924076012077
48,11232.627475317195
49,5920.030304168858
50,8345.59598606979
51,6481.971384862656
52,8327.268550559585
53,6458.0858881039485
54,9512.38179482394
55,5002.297319367243
56,5301.2628531578985
57,6103.99839319599
58,5924.069124867482
59,8776.166799989223
60,7050.086155748428
61,5757.799684776574
62,6900.041375185459
63,6870.312709725154
64,9965.516158426293
65,4043.3074358932845
66,13141.33446384719
67,5162.587005882658
68,6201.918746329056
69,8211.679574159109
70,4782.37128717615
71,6292.247898335658
72,6526.267762115882
73,7441.17793612137
74,5513.528833617904
75,5419.512778143578
76,8408.004984056966
77,7494.469386761286
78,6770.902021971054
79,5266.547416019752
80,7013.8763392292485
81,11283.808900408592
82,6515.35867568425
83,4292.518774945477
84,6094.235587301556
85,5985.896308826555
86,5471.541603117449
87,7720.83014877157
88,4250.723861393853
89,7988.470985741185
90,6167.946886581877
91,6466.384472565218
92,6556.120324311541
93,4683.42268194537
94,5730.834338314637
95,5302.995078853579
96,7687.859750883557
97,8698.643553601934
98,4898.253991549283
99,5262.432715590161
100,7102.69350153599
101,5432.291478494276
102,5608.083535638753
103,8271.325282834925
104,6784.20460758405
105,6767.710679108357
106,5766.049270958151
107,4684.779580355196
108,6187.831229681094
109,7496.824170926132
110,7367.2916026294615
111,8282.110443421288
112,7836.238185895125
113,5918.501104106329
114,8290.480952188595
115,6087.812713174253
116,6901.858586433877
117,8350.818408157706
118,6845.199122772339
119,10222.963064249954
120,7306.884206324847
121,7690.921351105796
122,5478.39726847876
123,7231.541363985078
124,7156.311489373833
125,6470.908842201699
126,4183.884348922395
127,5384.0205210882295
128,7833.448929211289
129,5883.1750821721735
130,4409.187350882268
131,8767.286189432763
132,6295.198851849513
133,6403.01523591554
134,5778.516462417766
135,5699.630197355784
136,7357.517274638693
137,6980.401395488176
138,6265.382043064577
139,5097.8390575468675
140,5844.813033910881
141,6511.8918932278575
142,4044.1642456189275
143,6346.318999339131
144,5030.37053050587
145,8472.357202993127
146,7749.35115413532
147,6359.727835546351
148,12089.84818838123
149,5126.059887184892
150,4909.772600404867
151,10474.547056199694
152,6579.399382888549
153,7978.715381879767
154,7508.300653354526
155,5178.109246734239
156,5899.150787265746
157,5782.436197590023
158,8728.79626793085
159,11416.015125319593
160,6353.048351211163
161,3385.0517605298005
162,4700.897041620597
163,9065.723179275685
164,8721.85543134236
165,5734.603144341304
166,6944.567427603112
167,4785.674631634544
168,5690.596394496484
169,3527.084557879076
170,5208.798066935384
171,6040.73085709741
172,7242.1034088824945
173,6430.8825469297835
174,7161.4413017616425
175,7867.464301673673
176,8800.077784807589
177,7549.581865301872
178,4801.474597894113
179,8614.607610450412
180,10971.368275567764
181,5317.510042049382
182,7826.33708152414
183,5495.614188850878
184,6443.829269926768
185,3713.0745184578723
186,6936.5018578218705
187,5579.78843577749
188,8005.838447315108
189,7110.31803227948
190,7894.76495524926
191,7532.607124553958
192,5302.494644267355
193,8138.428276399867
194,18957.117941706067
195,10367.271582197895
196,5996.387019575875
197,2999.6111016987634
198,6087.922795001028
199,8141.011441713852
200,6068.625205328991
201,11937.147262173481
202,19120.155021201437
203,4143.089378878577
204,5763.851670860815
205,8005.412676566094
206,5097.701954498054
207,9210.605756609199
208,6145.059360524617
209,7663.818619279015
210,3646.6778955355558
211,6659.050041685394
212,6141.923693441858
213,7322.321752105045
214,9177.00902499808
215,5832.919190221935
216,5670.975087559137
217,7323.995486912926
218,5643.037715258047
219,4271.3928889110875
220,7811.141764440625
221,5666.093119908023
222,5309.547060866073
223,7383.1281000730505
224,5694.9626204895
225,5235.933772694313
